id,name,policy,status,before_nodes,before_n_nodes,before_inputs,before_internal_nodes,before_nonconstant_rules,before_constant_rules,before_vacuous,before_out_uniform,before_out_uniform_nonvacuous,before_locally_unate,before_MIN,before_MAX,before_MIN_MAX,before_is_conjunctive,before_is_disjunctive,before_is_AND_NOT,before_is_OR_NOT,before_is_AND_OR_NOT,before_is_AND_OR,before_is_AND_OR_NAND_NOR,before_AND_OR_NOT_out_uniform,before_AND_OR_NAND_NOR,before_AND_OR_NAND_NOR_out_uniform,before_homogeneous_MIN,before_homogeneous_MAX,before_signed_operator_homogeneous_AND,before_signed_operator_homogeneous_OR,before_homogeneous_gate,before_positive_AND,before_positive_OR,before_affine,before_reciprocal_support,before_all_internal_self_regulated,before_all_self_loop,before_self_loop_count,before_is_monotone,before_switchable_to_monotone,before_positive_edges,before_negative_edges,before_non_unate_edges,before_has_multi_input_rule,before_edges,before_max_indegree,after_nodes,after_n_nodes,after_inputs,after_internal_nodes,after_nonconstant_rules,after_constant_rules,after_vacuous,after_out_uniform,after_out_uniform_nonvacuous,after_locally_unate,after_MIN,after_MAX,after_MIN_MAX,after_is_conjunctive,after_is_disjunctive,after_is_AND_NOT,after_is_OR_NOT,after_is_AND_OR_NOT,after_is_AND_OR,after_is_AND_OR_NAND_NOR,after_AND_OR_NOT_out_uniform,after_AND_OR_NAND_NOR,after_AND_OR_NAND_NOR_out_uniform,after_homogeneous_MIN,after_homogeneous_MAX,after_signed_operator_homogeneous_AND,after_signed_operator_homogeneous_OR,after_homogeneous_gate,after_positive_AND,after_positive_OR,after_affine,after_reciprocal_support,after_all_internal_self_regulated,after_all_self_loop,after_self_loop_count,after_is_monotone,after_switchable_to_monotone,after_positive_edges,after_negative_edges,after_non_unate_edges,after_has_multi_input_rule,after_edges,after_max_indegree,bijection_verified,fixed_points_exact,fixed_points_count_or_lower_bound,all_rules_out_uniform,after_signed_operator_homogeneous,before_signed_operator_homogeneous
045,HH-PATHWAY-OF-DROSOPHILA,min_degree,complete,24,24,13,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,19,13,0,True,32,8,13,13,13,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,
045,HH-PATHWAY-OF-DROSOPHILA,min_growth,complete,24,24,13,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,19,13,0,True,32,8,13,13,13,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,
045,HH-PATHWAY-OF-DROSOPHILA,random,complete,24,24,13,11,11,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,19,13,0,True,32,8,13,13,13,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,
046,B-BRONCHISEPTICA-AND-T-RETORTAEFORMIS,first,complete,53,53,1,52,52,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,117,18,0,True,135,8,12,12,1,11,11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,37,13,3,True,53,9,True,True,30,False,,
046,B-BRONCHISEPTICA-AND-T-RETORTAEFORMIS,min_degree,complete,53,53,1,52,52,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,117,18,0,True,135,8,10,10,1,9,9,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,9,False,False,23,11,3,True,37,7,True,True,30,False,,
046,B-BRONCHISEPTICA-AND-T-RETORTAEFORMIS,min_growth,complete,53,53,1,52,52,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,117,18,0,True,135,8,11,11,1,10,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,10,False,False,29,13,4,True,46,10,True,True,30,False,,
046,B-BRONCHISEPTICA-AND-T-RETORTAEFORMIS,random,complete,53,53,1,52,52,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,117,18,0,True,135,8,11,11,1,10,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,10,False,False,29,13,4,True,46,10,True,True,30,False,,
047,FGF-PATHWAY-OF-DROSOPHILA,first,complete,23,23,9,14,14,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,20,2,0,True,22,4,9,9,9,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,
047,FGF-PATHWAY-OF-DROSOPHILA,min_degree,complete,23,23,9,14,14,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,20,2,0,True,22,4,9,9,9,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,
047,FGF-PATHWAY-OF-DROSOPHILA,min_growth,complete,23,23,9,14,14,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,20,2,0,True,22,4,9,9,9,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,
047,FGF-PATHWAY-OF-DROSOPHILA,random,complete,23,23,9,14,14,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,True,20,2,0,True,22,4,9,9,9,0,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,False,True,0,0,0,False,0,0,True,False,257,True,,
048,GLUCOSE-REPRESSION-SIGNALING-2009,first,complete,73,73,18,55,55,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,57,40,0,True,97,5,20,20,18,2,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,True,11,12,0,True,23,13,True,False,257,False,,
048,GLUCOSE-REPRESSION-SIGNALING-2009,min_degree,complete,73,73,18,55,55,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,57,40,0,True,97,5,20,20,18,2,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,True,11,12,0,True,23,13,True,False,257,False,,
048,GLUCOSE-REPRESSION-SIGNALING-2009,min_growth,complete,73,73,18,55,55,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,57,40,0,True,97,5,20,20,18,2,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,True,11,12,0,True,23,13,True,False,257,False,,
048,GLUCOSE-REPRESSION-SIGNALING-2009,random,complete,73,73,18,55,55,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,57,40,0,True,97,5,20,20,18,2,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,True,14,9,0,True,23,13,True,False,257,False,,
049,OXIDATIVE-STRESS-PATHWAY,first,complete,19,19,1,18,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,16,16,0,True,32,4,2,2,1,1,1,0,False,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,1,False,False,1,1,0,True,2,2,True,True,1,True,AND,
049,OXIDATIVE-STRESS-PATHWAY,min_degree,complete,19,19,1,18,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,16,16,0,True,32,4,2,2,1,1,1,0,False,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,1,False,False,1,1,0,True,2,2,True,True,1,True,AND,
049,OXIDATIVE-STRESS-PATHWAY,min_growth,complete,19,19,1,18,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,16,16,0,True,32,4,2,2,1,1,1,0,False,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,1,False,False,1,1,0,True,2,2,True,True,1,True,AND,
049,OXIDATIVE-STRESS-PATHWAY,random,complete,19,19,1,18,18,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,16,16,0,True,32,4,2,2,1,1,1,0,False,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,1,False,False,1,1,0,True,2,2,True,True,1,True,AND,
050,CD4-T-CELL-SIGNALING,first,complete,188,188,34,154,154,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,314,31,1,True,346,10,41,41,34,7,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,49,20,3,True,72,18,True,False,257,False,,
050,CD4-T-CELL-SIGNALING,min_degree,complete,188,188,34,154,154,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,314,31,1,True,346,10,41,41,34,7,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,49,20,3,True,72,18,True,False,257,False,,
050,CD4-T-CELL-SIGNALING,min_growth,complete,188,188,34,154,154,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,314,31,1,True,346,10,41,41,34,7,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,49,20,3,True,72,18,True,False,257,False,,
050,CD4-T-CELL-SIGNALING,random,complete,188,188,34,154,154,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,False,314,31,1,True,346,10,41,41,34,7,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,49,20,3,True,72,18,True,False,257,False,,
051,COLITIS-ASSOCIATED-COLON-CANCER,first,complete,70,70,1,69,69,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,106,47,0,True,153,5,12,12,1,11,11,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,11,False,False,32,31,9,True,72,11,True,True,2,False,,
051,COLITIS-ASSOCIATED-COLON-CANCER,min_degree,complete,70,70,1,69,69,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,106,47,0,True,153,5,11,11,1,10,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,10,False,False,24,21,6,True,51,8,True,True,2,False,,
051,COLITIS-ASSOCIATED-COLON-CANCER,min_growth,complete,70,70,1,69,69,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,106,47,0,True,153,5,11,11,1,10,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,10,False,False,22,22,2,True,46,8,True,True,2,False,,
051,COLITIS-ASSOCIATED-COLON-CANCER,random,complete,70,70,1,69,69,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,106,47,0,True,153,5,13,13,1,12,12,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,12,False,False,44,23,6,True,73,10,True,True,2,False,,
052,SEPTATION-INITIATION-NETWORK,first,complete,31,31,8,23,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,33,12,1,True,46,4,10,10,8,2,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,False,4,1,1,True,6,5,True,False,257,False,,
052,SEPTATION-INITIATION-NETWORK,min_degree,complete,31,31,8,23,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,33,12,1,True,46,4,10,10,8,2,2,0,False,True,True,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,2,False,True,3,1,0,True,4,3,True,False,257,False,OR,
052,SEPTATION-INITIATION-NETWORK,min_growth,complete,31,31,8,23,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,33,12,1,True,46,4,10,10,8,2,2,0,False,True,True,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,2,False,True,3,1,0,True,4,3,True,False,257,False,OR,
052,SEPTATION-INITIATION-NETWORK,random,complete,31,31,8,23,23,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,33,12,1,True,46,4,11,11,8,3,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,14,1,1,True,16,7,True,False,257,False,,
053,PREDICTING-VARIABILITIES-IN-CARDIAC-GENE,first,complete,15,15,2,13,13,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,30,7,0,True,37,7,4,4,2,2,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,False,6,1,0,True,7,4,True,True,6,False,,
053,PREDICTING-VARIABILITIES-IN-CARDIAC-GENE,min_degree,complete,15,15,2,13,13,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,30,7,0,True,37,7,4,4,2,2,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,False,6,1,0,True,7,4,True,True,6,False,,
053,PREDICTING-VARIABILITIES-IN-CARDIAC-GENE,min_growth,complete,15,15,2,13,13,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,30,7,0,True,37,7,4,4,2,2,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,False,6,1,0,True,7,4,True,True,6,False,,
053,PREDICTING-VARIABILITIES-IN-CARDIAC-GENE,random,complete,15,15,2,13,13,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,30,7,0,True,37,7,4,4,2,2,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,False,False,6,1,0,True,7,4,True,True,6,False,,
054,PC12-CELL-DIFFERENTIATION,first,complete,62,62,1,61,61,0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,0,True,True,108,0,0,True,108,4,3,3,1,2,2,0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,True,True,2,True,True,6,0,0,True,6,3,True,True,3,True,OR,OR
054,PC12-CELL-DIFFERENTIATION,min_degree,complete,62,62,1,61,61,0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,0,True,True,108,0,0,True,108,4,2,2,1,1,1,0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,True,True,1,True,True,2,0,0,True,2,2,True,True,3,True,OR,OR
054,PC12-CELL-DIFFERENTIATION,min_growth,complete,62,62,1,61,61,0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,0,True,True,108,0,0,True,108,4,2,2,1,1,1,0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,True,True,1,True,True,2,0,0,True,2,2,True,True,3,True,OR,OR
054,PC12-CELL-DIFFERENTIATION,random,complete,62,62,1,61,61,0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,0,True,True,108,0,0,True,108,4,3,3,1,2,2,0,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,True,True,2,True,True,6,0,0,True,6,3,True,True,3,True,OR,OR
055,HUMAN-GONADAL-SEX-DETERMINATION,first,complete,19,19,0,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,48,27,0,True,75,8,6,6,0,6,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,False,False,18,11,0,True,29,6,True,True,3,False,,
055,HUMAN-GONADAL-SEX-DETERMINATION,min_degree,complete,19,19,0,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,48,27,0,True,75,8,7,7,0,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,20,14,0,True,34,6,True,True,3,False,,
055,HUMAN-GONADAL-SEX-DETERMINATION,min_growth,complete,19,19,0,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,48,27,0,True,75,8,7,7,0,7,7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,20,14,0,True,34,6,True,True,3,False,,
055,HUMAN-GONADAL-SEX-DETERMINATION,random,complete,19,19,0,19,19,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,48,27,0,True,75,8,6,6,0,6,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,6,False,False,18,11,0,True,29,6,True,True,3,False,,
056,IGVH-MUTATIONS-IN-LYMPHOCYTIC-LEUKEMIA,first,complete,91,91,25,66,65,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,72,28,0,True,100,5,26,26,25,1,1,0,False,True,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,1,False,False,2,1,0,True,3,3,True,False,257,True,AND,
056,IGVH-MUTATIONS-IN-LYMPHOCYTIC-LEUKEMIA,min_degree,complete,91,91,25,66,65,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,72,28,0,True,100,5,28,28,25,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,6,0,True,13,6,True,False,257,False,,
056,IGVH-MUTATIONS-IN-LYMPHOCYTIC-LEUKEMIA,min_growth,complete,91,91,25,66,65,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,72,28,0,True,100,5,28,28,25,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,6,0,True,13,6,True,False,257,False,,
056,IGVH-MUTATIONS-IN-LYMPHOCYTIC-LEUKEMIA,random,complete,91,91,25,66,65,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,False,72,28,0,True,100,5,28,28,25,3,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,7,6,0,True,13,6,True,False,257,False,,
057,FANCONI-ANEMIA-AND-CHECKPOINT-RECOVERY,first,complete,15,15,0,15,15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,38,25,1,True,64,8,9,9,0,9,9,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,9,False,False,29,35,2,True,66,9,True,True,0,False,,
057,FANCONI-ANEMIA-AND-CHECKPOINT-RECOVERY,min_degree,complete,15,15,0,15,15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,38,25,1,True,64,8,5,5,0,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,7,9,1,True,17,4,True,True,0,False,,
057,FANCONI-ANEMIA-AND-CHECKPOINT-RECOVERY,min_growth,complete,15,15,0,15,15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,38,25,1,True,64,8,5,5,0,5,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,8,8,2,True,18,4,True,True,0,False,,
057,FANCONI-ANEMIA-AND-CHECKPOINT-RECOVERY,random,complete,15,15,0,15,15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,38,25,1,True,64,8,7,7,0,7,7,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,False,False,16,18,2,True,36,7,True,True,0,False,,
058,ARABIDOPSIS-THALIANA-CELL-CYCLE,first,complete,14,14,0,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,34,32,0,True,66,8,2,2,0,2,2,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,2,False,False,2,2,0,True,4,2,True,True,0,False,,
058,ARABIDOPSIS-THALIANA-CELL-CYCLE,min_degree,complete,14,14,0,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,34,32,0,True,66,8,2,2,0,2,2,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,2,False,False,2,2,0,True,4,2,True,True,0,False,,
058,ARABIDOPSIS-THALIANA-CELL-CYCLE,min_growth,complete,14,14,0,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,34,32,0,True,66,8,2,2,0,2,2,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,2,False,False,2,2,0,True,4,2,True,True,0,False,,
058,ARABIDOPSIS-THALIANA-CELL-CYCLE,random,complete,14,14,0,14,14,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,False,34,32,0,True,66,8,2,2,0,2,2,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,2,False,False,2,2,0,True,4,2,True,True,0,False,,
059,BORTEZOMIB-RESPONSES-IN-MYELOMA-CELLS,first,complete,67,67,5,62,62,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,88,38,0,True,126,5,10,10,5,5,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,18,7,0,True,25,10,True,True,83,False,,
059,BORTEZOMIB-RESPONSES-IN-MYELOMA-CELLS,min_degree,complete,67,67,5,62,62,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,88,38,0,True,126,5,10,10,5,5,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,16,6,0,True,22,8,True,True,83,False,,
059,BORTEZOMIB-RESPONSES-IN-MYELOMA-CELLS,min_growth,complete,67,67,5,62,62,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,88,38,0,True,126,5,10,10,5,5,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,16,6,0,True,22,8,True,True,83,False,,
059,BORTEZOMIB-RESPONSES-IN-MYELOMA-CELLS,random,complete,67,67,5,62,62,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,88,38,0,True,126,5,10,10,5,5,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,5,False,False,16,5,0,True,21,8,True,True,83,False,,
060,STOMATAL-OPENING,first,complete,49,49,5,44,44,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,104,37,26,True,167,9,8,8,5,3,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,3,False,False,11,6,3,True,20,8,True,True,36,False,,
